Node 	 Time 	 Analytic Concentration 	 Model Computed Concentration 	 Node Error 	 GRID RMS ERROR
 1543	       2220.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127242490
 1543	       2230.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0127082051
 1543	       2240.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126922548
 1543	       2250.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126763970
 1543	       2260.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126606311
 1543	       2270.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126449562
 1543	       2280.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126293713
 1543	       2290.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0126138758
 1543	       2300.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0125984687
 1543	       2310.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0125831493
 1543	       2320.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0125679166
 1543	       2330.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0125527699
 1543	       2340.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0125377084
 1543	       2350.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0125227311
 1543	       2360.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0125078373
 1543	       2370.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124930262
 1543	       2380.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124782970
 1543	       2390.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124636488
 1543	       2400.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124490809
 1543	       2410.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124345925
 1543	       2420.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124201828
 1543	       2430.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0124058510
 1543	       2440.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123915964
 1543	       2450.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123774182
 1543	       2460.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123633158
 1543	       2470.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123492884
 1543	       2480.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123353352
 1543	       2490.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0123214557
 1543	       2500.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0123076490
 1543	       2510.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122939147
 1543	       2520.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122802519
 1543	       2530.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122666600
 1543	       2540.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122531384
 1543	       2550.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122396866
 1543	       2560.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122263037
 1543	       2570.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0122129893
 1543	       2580.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121997428
 1543	       2590.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121865635
 1543	       2600.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121734510
 1543	       2610.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121604045
 1543	       2620.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121474235
 1543	       2630.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121345075
 1543	       2640.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121216560
 1543	       2650.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0121088683
 1543	       2660.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0120961440
 1543	       2670.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0120834824
 1543	       2680.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0120708831
 1543	       2690.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0120583456
 1543	       2700.0000000000 	          0.0000000000 	         0.0000000000 	         -0.0000000000 	         0.0120458692
 1543	       2710.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0120334536
 1543	       2720.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0120210982
 1543	       2730.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0120088025
 1543	       2740.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0119965659
 1543	       2750.0000000000 	          0.0000000000 	        -0.0000000000 	          0.0000000000 	         0.0119843881
